ID,Question,Reference_Answer,Expected_Source_Document,Expected_Source_Page,K,Expected_Sources,Retrieved_Sources,Document_Coverage,Page_Coverage,All_Documents_Found,All_Pages_Found,Retrieval_Time_Seconds
EQ077,Summarize the information-security challenges described in GAO's 2016 testimony.,"Cyber incidents had risen sharply, and agencies needed more effective risk-based programs, secure configuration, patching, replacement of unsupported software, and comprehensive testing and evaluation.",GAO-16-885T,PDF p. 2,7,"[{""evaluation_document"": ""GAO-16-885T"", ""indexed_document"": ""gao-16-885t.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""gao-24-107231-highlights.pdf"", ""page"": 1, ""distance"": 0.7095239162445068}, {""rank"": 2, ""document"": ""gao-24-107231.pdf"", ""page"": 2, ""distance"": 0.7095239162445068}, {""rank"": 3, ""document"": ""gao-16-885t.pdf"", ""page"": 1, ""distance"": 0.7096513509750366}, {""rank"": 4, ""document"": ""gao-24-107231.pdf"", ""page"": 83, ""distance"": 0.7175955772399902}, {""rank"": 5, ""document"": ""gao-24-107231-highlights.pdf"", ""page"": 1, ""distance"": 0.7780020236968994}, {""rank"": 6, ""document"": ""gao-24-107231.pdf"", ""page"": 2, ""distance"": 0.7780020236968994}, {""rank"": 7, ""document"": ""gao-26-900644.pdf"", ""page"": 71, ""distance"": 0.7932925224304199}]",1.0,0.0,True,False,0.0111210000468418
EQ077,Summarize the information-security challenges described in GAO's 2016 testimony.,"Cyber incidents had risen sharply, and agencies needed more effective risk-based programs, secure configuration, patching, replacement of unsupported software, and comprehensive testing and evaluation.",GAO-16-885T,PDF p. 2,8,"[{""evaluation_document"": ""GAO-16-885T"", ""indexed_document"": ""gao-16-885t.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""gao-24-107231-highlights.pdf"", ""page"": 1, ""distance"": 0.7095239162445068}, {""rank"": 2, ""document"": ""gao-24-107231.pdf"", ""page"": 2, ""distance"": 0.7095239162445068}, {""rank"": 3, ""document"": ""gao-16-885t.pdf"", ""page"": 1, ""distance"": 0.7096513509750366}, {""rank"": 4, ""document"": ""gao-24-107231.pdf"", ""page"": 83, ""distance"": 0.7175955772399902}, {""rank"": 5, ""document"": ""gao-24-107231-highlights.pdf"", ""page"": 1, ""distance"": 0.7780020236968994}, {""rank"": 6, ""document"": ""gao-24-107231.pdf"", ""page"": 2, ""distance"": 0.7780020236968994}, {""rank"": 7, ""document"": ""gao-26-900644.pdf"", ""page"": 71, ""distance"": 0.7932925224304199}, {""rank"": 8, ""document"": ""gao-26-900644.pdf"", ""page"": 81, ""distance"": 0.8157694339752197}]",1.0,0.0,True,False,0.011238600010983646
EQ077,Summarize the information-security challenges described in GAO's 2016 testimony.,"Cyber incidents had risen sharply, and agencies needed more effective risk-based programs, secure configuration, patching, replacement of unsupported software, and comprehensive testing and evaluation.",GAO-16-885T,PDF p. 2,9,"[{""evaluation_document"": ""GAO-16-885T"", ""indexed_document"": ""gao-16-885t.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""gao-24-107231-highlights.pdf"", ""page"": 1, ""distance"": 0.7095239162445068}, {""rank"": 2, ""document"": ""gao-24-107231.pdf"", ""page"": 2, ""distance"": 0.7095239162445068}, {""rank"": 3, ""document"": ""gao-16-885t.pdf"", ""page"": 1, ""distance"": 0.7096513509750366}, {""rank"": 4, ""document"": ""gao-24-107231.pdf"", ""page"": 83, ""distance"": 0.7175955772399902}, {""rank"": 5, ""document"": ""gao-24-107231-highlights.pdf"", ""page"": 1, ""distance"": 0.7780020236968994}, {""rank"": 6, ""document"": ""gao-24-107231.pdf"", ""page"": 2, ""distance"": 0.7780020236968994}, {""rank"": 7, ""document"": ""gao-26-900644.pdf"", ""page"": 71, ""distance"": 0.7932925224304199}, {""rank"": 8, ""document"": ""gao-26-900644.pdf"", ""page"": 81, ""distance"": 0.8157694339752197}, {""rank"": 9, ""document"": ""gao-24-107231.pdf"", ""page"": 6, ""distance"": 0.8230383396148682}]",1.0,0.0,True,False,0.012271500017959625
EQ077,Summarize the information-security challenges described in GAO's 2016 testimony.,"Cyber incidents had risen sharply, and agencies needed more effective risk-based programs, secure configuration, patching, replacement of unsupported software, and comprehensive testing and evaluation.",GAO-16-885T,PDF p. 2,10,"[{""evaluation_document"": ""GAO-16-885T"", ""indexed_document"": ""gao-16-885t.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""gao-24-107231-highlights.pdf"", ""page"": 1, ""distance"": 0.7095239162445068}, {""rank"": 2, ""document"": ""gao-24-107231.pdf"", ""page"": 2, ""distance"": 0.7095239162445068}, {""rank"": 3, ""document"": ""gao-16-885t.pdf"", ""page"": 1, ""distance"": 0.7096513509750366}, {""rank"": 4, ""document"": ""gao-24-107231.pdf"", ""page"": 83, ""distance"": 0.7175955772399902}, {""rank"": 5, ""document"": ""gao-24-107231-highlights.pdf"", ""page"": 1, ""distance"": 0.7780020236968994}, {""rank"": 6, ""document"": ""gao-24-107231.pdf"", ""page"": 2, ""distance"": 0.7780020236968994}, {""rank"": 7, ""document"": ""gao-26-900644.pdf"", ""page"": 71, ""distance"": 0.7932925224304199}, {""rank"": 8, ""document"": ""gao-26-900644.pdf"", ""page"": 81, ""distance"": 0.8157694339752197}, {""rank"": 9, ""document"": ""gao-24-107231.pdf"", ""page"": 6, ""distance"": 0.8230383396148682}, {""rank"": 10, ""document"": ""gao-24-107231.pdf"", ""page"": 31, ""distance"": 0.838131844997406}]",1.0,0.0,True,False,0.010868399986065924
EQ078,Summarize the key findings on Treasury debt management and fiscal risk.,"Treasury has increased auction size and frequency and uses predictable issuance to meet borrowing needs, but the deteriorating fiscal outlook poses market risks beyond its debt-management practices.",GAO-26-107529,PDF pp. 2-3,1,"[{""evaluation_document"": ""GAO-26-107529"", ""indexed_document"": ""gao-26-107529.pdf"", ""expected_pages"": [2, 3]}]","[{""rank"": 1, ""document"": ""gao-26-107529.pdf"", ""page"": 52, ""distance"": 0.4410448670387268}]",1.0,0.0,True,False,0.012282799987588078
EQ078,Summarize the key findings on Treasury debt management and fiscal risk.,"Treasury has increased auction size and frequency and uses predictable issuance to meet borrowing needs, but the deteriorating fiscal outlook poses market risks beyond its debt-management practices.",GAO-26-107529,PDF pp. 2-3,2,"[{""evaluation_document"": ""GAO-26-107529"", ""indexed_document"": ""gao-26-107529.pdf"", ""expected_pages"": [2, 3]}]","[{""rank"": 1, ""document"": ""gao-26-107529.pdf"", ""page"": 52, ""distance"": 0.4410448670387268}, {""rank"": 2, ""document"": ""gao-26-107529.pdf"", ""page"": 16, ""distance"": 0.44354861974716187}]",1.0,0.0,True,False,0.010720399965066463
EQ078,Summarize the key findings on Treasury debt management and fiscal risk.,"Treasury has increased auction size and frequency and uses predictable issuance to meet borrowing needs, but the deteriorating fiscal outlook poses market risks beyond its debt-management practices.",GAO-26-107529,PDF pp. 2-3,3,"[{""evaluation_document"": ""GAO-26-107529"", ""indexed_document"": ""gao-26-107529.pdf"", ""expected_pages"": [2, 3]}]","[{""rank"": 1, ""document"": ""gao-26-107529.pdf"", ""page"": 52, ""distance"": 0.4410448670387268}, {""rank"": 2, ""document"": ""gao-26-107529.pdf"", ""page"": 16, ""distance"": 0.44354861974716187}, {""rank"": 3, ""document"": ""gao-26-107529.pdf"", ""page"": 2, ""distance"": 0.451896607875824}]",1.0,1.0,True,True,0.013433999964036047
EQ078,Summarize the key findings on Treasury debt management and fiscal risk.,"Treasury has increased auction size and frequency and uses predictable issuance to meet borrowing needs, but the deteriorating fiscal outlook poses market risks beyond its debt-management practices.",GAO-26-107529,PDF pp. 2-3,4,"[{""evaluation_document"": ""GAO-26-107529"", ""indexed_document"": ""gao-26-107529.pdf"", ""expected_pages"": [2, 3]}]","[{""rank"": 1, ""document"": ""gao-26-107529.pdf"", ""page"": 52, ""distance"": 0.4410448670387268}, {""rank"": 2, ""document"": ""gao-26-107529.pdf"", ""page"": 16, ""distance"": 0.44354861974716187}, {""rank"": 3, ""document"": ""gao-26-107529.pdf"", ""page"": 2, ""distance"": 0.451896607875824}, {""rank"": 4, ""document"": ""gao-26-107529.pdf"", ""page"": 17, ""distance"": 0.5042692422866821}]",1.0,1.0,True,True,0.010731499991379678
EQ078,Summarize the key findings on Treasury debt management and fiscal risk.,"Treasury has increased auction size and frequency and uses predictable issuance to meet borrowing needs, but the deteriorating fiscal outlook poses market risks beyond its debt-management practices.",GAO-26-107529,PDF pp. 2-3,5,"[{""evaluation_document"": ""GAO-26-107529"", ""indexed_document"": ""gao-26-107529.pdf"", ""expected_pages"": [2, 3]}]","[{""rank"": 1, ""document"": ""gao-26-107529.pdf"", ""page"": 52, ""distance"": 0.4410448670387268}, {""rank"": 2, ""document"": ""gao-26-107529.pdf"", ""page"": 16, ""distance"": 0.44354861974716187}, {""rank"": 3, ""document"": ""gao-26-107529.pdf"", ""page"": 2, ""distance"": 0.451896607875824}, {""rank"": 4, ""document"": ""gao-26-107529.pdf"", ""page"": 17, ""distance"": 0.5042692422866821}, {""rank"": 5, ""document"": ""gao-26-107529.pdf"", ""page"": 24, ""distance"": 0.5104149580001831}]",1.0,1.0,True,True,0.01154899998800829
EQ078,Summarize the key findings on Treasury debt management and fiscal risk.,"Treasury has increased auction size and frequency and uses predictable issuance to meet borrowing needs, but the deteriorating fiscal outlook poses market risks beyond its debt-management practices.",GAO-26-107529,PDF pp. 2-3,6,"[{""evaluation_document"": ""GAO-26-107529"", ""indexed_document"": ""gao-26-107529.pdf"", ""expected_pages"": [2, 3]}]","[{""rank"": 1, ""document"": ""gao-26-107529.pdf"", ""page"": 52, ""distance"": 0.4410448670387268}, {""rank"": 2, ""document"": ""gao-26-107529.pdf"", ""page"": 16, ""distance"": 0.44354861974716187}, {""rank"": 3, ""document"": ""gao-26-107529.pdf"", ""page"": 2, ""distance"": 0.451896607875824}, {""rank"": 4, ""document"": ""gao-26-107529.pdf"", ""page"": 17, ""distance"": 0.5042692422866821}, {""rank"": 5, ""document"": ""gao-26-107529.pdf"", ""page"": 24, ""distance"": 0.5104149580001831}, {""rank"": 6, ""document"": ""gao-26-107529.pdf"", ""page"": 7, ""distance"": 0.5346095561981201}]",1.0,1.0,True,True,0.010861199989449233
EQ078,Summarize the key findings on Treasury debt management and fiscal risk.,"Treasury has increased auction size and frequency and uses predictable issuance to meet borrowing needs, but the deteriorating fiscal outlook poses market risks beyond its debt-management practices.",GAO-26-107529,PDF pp. 2-3,7,"[{""evaluation_document"": ""GAO-26-107529"", ""indexed_document"": ""gao-26-107529.pdf"", ""expected_pages"": [2, 3]}]","[{""rank"": 1, ""document"": ""gao-26-107529.pdf"", ""page"": 52, ""distance"": 0.4410448670387268}, {""rank"": 2, ""document"": ""gao-26-107529.pdf"", ""page"": 16, ""distance"": 0.44354861974716187}, {""rank"": 3, ""document"": ""gao-26-107529.pdf"", ""page"": 2, ""distance"": 0.451896607875824}, {""rank"": 4, ""document"": ""gao-26-107529.pdf"", ""page"": 17, ""distance"": 0.5042692422866821}, {""rank"": 5, ""document"": ""gao-26-107529.pdf"", ""page"": 24, ""distance"": 0.5104149580001831}, {""rank"": 6, ""document"": ""gao-26-107529.pdf"", ""page"": 7, ""distance"": 0.5346095561981201}, {""rank"": 7, ""document"": ""gao-26-107529.pdf"", ""page"": 9, ""distance"": 0.5413147211074829}]",1.0,1.0,True,True,0.012208600004669279
EQ078,Summarize the key findings on Treasury debt management and fiscal risk.,"Treasury has increased auction size and frequency and uses predictable issuance to meet borrowing needs, but the deteriorating fiscal outlook poses market risks beyond its debt-management practices.",GAO-26-107529,PDF pp. 2-3,8,"[{""evaluation_document"": ""GAO-26-107529"", ""indexed_document"": ""gao-26-107529.pdf"", ""expected_pages"": [2, 3]}]","[{""rank"": 1, ""document"": ""gao-26-107529.pdf"", ""page"": 52, ""distance"": 0.4410448670387268}, {""rank"": 2, ""document"": ""gao-26-107529.pdf"", ""page"": 16, ""distance"": 0.44354861974716187}, {""rank"": 3, ""document"": ""gao-26-107529.pdf"", ""page"": 2, ""distance"": 0.451896607875824}, {""rank"": 4, ""document"": ""gao-26-107529.pdf"", ""page"": 17, ""distance"": 0.5042692422866821}, {""rank"": 5, ""document"": ""gao-26-107529.pdf"", ""page"": 24, ""distance"": 0.5104149580001831}, {""rank"": 6, ""document"": ""gao-26-107529.pdf"", ""page"": 7, ""distance"": 0.5346095561981201}, {""rank"": 7, ""document"": ""gao-26-107529.pdf"", ""page"": 9, ""distance"": 0.5413147211074829}, {""rank"": 8, ""document"": ""gao-26-107529.pdf"", ""page"": 3, ""distance"": 0.5414275527000427}]",1.0,1.0,True,True,0.014556300011463463
EQ078,Summarize the key findings on Treasury debt management and fiscal risk.,"Treasury has increased auction size and frequency and uses predictable issuance to meet borrowing needs, but the deteriorating fiscal outlook poses market risks beyond its debt-management practices.",GAO-26-107529,PDF pp. 2-3,9,"[{""evaluation_document"": ""GAO-26-107529"", ""indexed_document"": ""gao-26-107529.pdf"", ""expected_pages"": [2, 3]}]","[{""rank"": 1, ""document"": ""gao-26-107529.pdf"", ""page"": 52, ""distance"": 0.4410448670387268}, {""rank"": 2, ""document"": ""gao-26-107529.pdf"", ""page"": 16, ""distance"": 0.44354861974716187}, {""rank"": 3, ""document"": ""gao-26-107529.pdf"", ""page"": 2, ""distance"": 0.451896607875824}, {""rank"": 4, ""document"": ""gao-26-107529.pdf"", ""page"": 17, ""distance"": 0.5042692422866821}, {""rank"": 5, ""document"": ""gao-26-107529.pdf"", ""page"": 24, ""distance"": 0.5104149580001831}, {""rank"": 6, ""document"": ""gao-26-107529.pdf"", ""page"": 7, ""distance"": 0.5346095561981201}, {""rank"": 7, ""document"": ""gao-26-107529.pdf"", ""page"": 9, ""distance"": 0.5413147211074829}, {""rank"": 8, ""document"": ""gao-26-107529.pdf"", ""page"": 3, ""distance"": 0.5414275527000427}, {""rank"": 9, ""document"": ""gao-26-107529.pdf"", ""page"": 1, ""distance"": 0.5588051676750183}]",1.0,1.0,True,True,0.01209729997208342
EQ078,Summarize the key findings on Treasury debt management and fiscal risk.,"Treasury has increased auction size and frequency and uses predictable issuance to meet borrowing needs, but the deteriorating fiscal outlook poses market risks beyond its debt-management practices.",GAO-26-107529,PDF pp. 2-3,10,"[{""evaluation_document"": ""GAO-26-107529"", ""indexed_document"": ""gao-26-107529.pdf"", ""expected_pages"": [2, 3]}]","[{""rank"": 1, ""document"": ""gao-26-107529.pdf"", ""page"": 52, ""distance"": 0.4410448670387268}, {""rank"": 2, ""document"": ""gao-26-107529.pdf"", ""page"": 16, ""distance"": 0.44354861974716187}, {""rank"": 3, ""document"": ""gao-26-107529.pdf"", ""page"": 2, ""distance"": 0.451896607875824}, {""rank"": 4, ""document"": ""gao-26-107529.pdf"", ""page"": 17, ""distance"": 0.5042692422866821}, {""rank"": 5, ""document"": ""gao-26-107529.pdf"", ""page"": 24, ""distance"": 0.5104149580001831}, {""rank"": 6, ""document"": ""gao-26-107529.pdf"", ""page"": 7, ""distance"": 0.5346095561981201}, {""rank"": 7, ""document"": ""gao-26-107529.pdf"", ""page"": 9, ""distance"": 0.5413147211074829}, {""rank"": 8, ""document"": ""gao-26-107529.pdf"", ""page"": 3, ""distance"": 0.5414275527000427}, {""rank"": 9, ""document"": ""gao-26-107529.pdf"", ""page"": 1, ""distance"": 0.5588051676750183}, {""rank"": 10, ""document"": ""gao-26-107529.pdf"", ""page"": 30, ""distance"": 0.5643388032913208}]",1.0,1.0,True,True,0.009896599978674203
EQ079,Summarize the Navy's hypersonic modernization findings.,"The Navy is behind on DDG 1000 modernization, faces unique sustainment, testing, funding, quality, and production challenges, and lacks a comprehensive Navy-Army investment strategy.",GAO-26-107974,PDF pp. 2-3,1,"[{""evaluation_document"": ""GAO-26-107974"", ""indexed_document"": ""gao-26-107974.pdf"", ""expected_pages"": [2, 3]}]","[{""rank"": 1, ""document"": ""gao-26-107974.pdf"", ""page"": 1, ""distance"": 0.6349037885665894}]",1.0,0.0,True,False,0.012614800012670457
EQ079,Summarize the Navy's hypersonic modernization findings.,"The Navy is behind on DDG 1000 modernization, faces unique sustainment, testing, funding, quality, and production challenges, and lacks a comprehensive Navy-Army investment strategy.",GAO-26-107974,PDF pp. 2-3,2,"[{""evaluation_document"": ""GAO-26-107974"", ""indexed_document"": ""gao-26-107974.pdf"", ""expected_pages"": [2, 3]}]","[{""rank"": 1, ""document"": ""gao-26-107974.pdf"", ""page"": 1, ""distance"": 0.6349037885665894}, {""rank"": 2, ""document"": ""gao-26-107974.pdf"", ""page"": 5, ""distance"": 0.8237578868865967}]",1.0,0.0,True,False,0.012591899954713881
EQ079,Summarize the Navy's hypersonic modernization findings.,"The Navy is behind on DDG 1000 modernization, faces unique sustainment, testing, funding, quality, and production challenges, and lacks a comprehensive Navy-Army investment strategy.",GAO-26-107974,PDF pp. 2-3,3,"[{""evaluation_document"": ""GAO-26-107974"", ""indexed_document"": ""gao-26-107974.pdf"", ""expected_pages"": [2, 3]}]","[{""rank"": 1, ""document"": ""gao-26-107974.pdf"", ""page"": 1, ""distance"": 0.6349037885665894}, {""rank"": 2, ""document"": ""gao-26-107974.pdf"", ""page"": 5, ""distance"": 0.8237578868865967}, {""rank"": 3, ""document"": ""gao-26-107974.pdf"", ""page"": 9, ""distance"": 0.8630921840667725}]",1.0,0.0,True,False,0.011976500041782856
